ID_DOC;Número do Processo;Sigla Órgão;Órgão;Descrição;Tipo de Processo;SIGLA_ORGAO_USU1;SIGLA_FORMA_DOC;Ano de emissão;NUM_EXPEDIENTE
4780348;SES-PRC-2020/19767;SES;Secretaria da Saúde;"Ref.: Solicitação de recurso e empenho - SES-EXP-2020/18161 - Ata 74/2019 - Tomografia Computadorizada para o Hospital Geral do Grajaú - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 101/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;19767
4785071;SEDS-PRC-2020/00590;SEDS;Secretaria de Desenvolvimento Social;"Solicita publicação de edital em jornal de grande circulação, objetivando a aquisição de cestas básicas alimentícias, com destino a famílias em situação de extrema pobreza, em razão do estado de calamidade pública decorrente da pandemia do COVID-19 (Novo Coronavírus), na forma de - Ação Alimento Solidários.; DEPARTAMENTO DE ADMINISTRAÇÃO;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços terceirizados;SEDS;PRC;2020;590
4797533;SES-PRC-2020/19831;SES;Secretaria da Saúde;"Aquisição de Válvula Expiratória do respirador Dixtal 3012; Uga I Hospital Heliópolis - Serviço de Enfermagem;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19831
4803045;SES-PRC-2020/19854;SES;Secretaria da Saúde;"AQUISIÇÃO DE FORMULA INFANTIL PO P/ LACT APAR 6 MESES S/ SA (COVID19) - PEDIDO 7880; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-174/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19854
4803791;SES-PRC-2020/19863;SES;Secretaria da Saúde;"GI/NHH nº 29/2020 - Aquisição de roupas privativas, na modalidade de pregão eletrônico, COVID-19, para este HRA; Hospital Regional de Assis; SES-MEM-2020/31052.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19863
4808438;SES-PRC-2020/19874;SES;Secretaria da Saúde;"Aquisição de material de enfermagem - COVID (Luvas der procedimento) - SES-MEM-2020/28900; hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19874
4814086;SES-PRC-2020/19901;SES;Secretaria da Saúde;"AQUISIÇÃO DE HIGIENIZADOR,GEL,NEUTRO,ALCOOL 70%,ADAPTAVEL P/QUALQUER DISPENSER E SABONETE LIQUIDO CREMOSO REFIL 800ML (CORONAVÍRUS) - PEDIDO 7882; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-176/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19901
4827195;SES-PRC-2020/19964;SES;Secretaria da Saúde;"Aquisição de Medicamentos - Cloreto de sódio 0,9% - 10ml - COVID 19; Serviço de Material e Patrimônio - Seção de Compras;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19964
4827395;SES-PRC-2020/19967;SES;Secretaria da Saúde;"Aquisição de Álcool etilico 70% - etilico gel - 800ml, COVID 19; Serviço de Material e Patrimônio - Seção de Compras;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;19967
4834514;SES-PRC-2020/20011;SES;Secretaria da Saúde;"Processo de adiantamento bancário para custeio de material de consumo (EPIS-COVID) Naor Barretos; JOÃO DE OLIVEIRA LEMOS; Memo COF-166/2020.";Gestão Orçamentária e Financeira: Processo de adiantamento;SES;PRC;2020;20011
4836032;SES-PRC-2020/20017;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS (OMEPRAZOL 40MG INJETAVEL) - ATA M130/19 PARA COVID-19 COM JUSTIFICATIVA - SES-MEM-2020/33485; hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20017
4838623;SES-PRC-2020/20025;SES;Secretaria da Saúde;"GADT/NND nº 146/2020 - Aquisição de água mineral em embalagem descartável para fornecimento aos pacientes internados nas áreas de isolamento de Covid-19, por dispensa de licitação, para este HRA; Hospital Regional de Assis; SES-MEM-2020/31370.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20025
4842823;SEDUC-PRC-2020/23988;SEDUC;Secretaria da Educação;"Aquisiçao de Material de Consumo higiene e limpeza para atender a Lei nº 13979/2020, trata de medidas de enfrentamento do COVID-19; DIRETORIA DE ENSINO REGIÃO DE ARARAQUARA; Lei 8.666/93 - art. 24 - incisos II e V .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;23988
4842850;SES-PRC-2020/20044;SES;Secretaria da Saúde;"CONTRATAÇÃO DE EMPRESA PARA IMPRESSÃO DE MATERIAL EDUCATIVO : MEDIDAS DE PREVENÇÃO COVID 19.; CENTRO DE VIGILÂNCIA SANITÁRIA - DT;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços terceirizados;SES;PRC;2020;20044
4851317;SES-PRC-2020/20068;SES;Secretaria da Saúde;"AQUISIÇÃO DE MATERIAIS DE ENFERMAGEM - GRUPO PERFURO (SERINGAS) - SES-MEM-2020/31652 - (COVID 19); Hospital Geral de São Mateus; MEMO Nº 157/20 - DMM.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20068
4853584;SEGOV-PRC-2020/02002;SEGOV;Secretaria de Governo;"Aquisição de kits de higiene e limpeza para o combate ao COVID-19; Grupo de Programas e Projetos; DA nº 19/FUSSP/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEGOV;PRC;2020;2002
4854857;SES-PRC-2020/20089;SES;Secretaria da Saúde;"AQUISIÇÃO DE MATERIAIS DE ENFERMAGEM - GRUPO PERFURO (SERINGA DESCARTÁVEL 20 ML) - SES-MEM-2020/31615 - (COVID 19); Hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20089
4865413;SEDUC-PRC-2020/24080;SEDUC;Secretaria da Educação;"MATERIAL DE HIGIENE PARA A PREVENÇÃO DO COVID-19; DIRETORIA DE ENSINO REGIÃO DE ADAMANTINA ;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;24080
4866109;SAP-PRC-2020/12479;SAP;Secretaria da Administração Penitenciária;"Material de Consumo ? Materiais para Enfrentamento do Covid-19 (Saúde); CDP de São Vicente; 057/20CDPSV.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12479
4875074;SAP-PRC-2020/12521;SAP;Secretaria da Administração Penitenciária;"Aquisição de material para prevenção da COVID-19; Centro de Detenção Provisória de Guarulhos II;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12521
4879445;SES-PRC-2020/20216;SES;Secretaria da Saúde;"GADT/CAF nº 129/2020 - Aquisição de medicamentos para atender os casos de COVID-19, por dispensa de licitação, para este HRA; Hospital Regional de Assis; SES-MEM-2020/31580.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20216
4881156;SAP-PRC-2020/12554;SAP;Secretaria da Administração Penitenciária;"DISPENSA DE LICITAÇÃO 025/20-PWRS - Empenho de recursos orçamentários para atender despesas com aquisição de materiais de consumo, para uso nesta Unidade Prisional e Centro de Ressocialização deste Município como medida de proteção/proliferação do Covid-19.; PENITENCIÁRIA &quot;WELLINGTON RODRIGO SEGURA&quot; DE PRESIDENTE PRUDENTE;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12554
4887907;SES-PRC-2020/20250;SES;Secretaria da Saúde;"AQUISIÇÃO DE TERBUTALINA, SULFATO 0,5/ML (CORONAVÍRUS) - PEDIDO 7885; HOSPITAL GUILHERME ÁLVARO - FARMÁCIA; HGA/SUP-182/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20250
4894237;SES-PRC-2020/20273;SES;Secretaria da Saúde;"Aquisição de medicamentos hospitalares em caráter emergencial para COVID-19; COORDENADORIA ASSISTÊNCIA FARMACÊUTICA ; SESOFI202015569A.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20273
4896207;SES-PRC-2020/20298;SES;Secretaria da Saúde;"GAIE/ncm nº 102/2020 - Aquisição de Materiais de Higiene, COVID-19, na modalidade de Pregão Eletrônico, para este HRA; Hospital Regional de Assis; SES-MEM-2020/21612.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20298
4897234;SES-PRC-2020/20313;SES;Secretaria da Saúde;"Aquisição de medicamentos para atendimento COVID-19- (suxametonio, cisatracurio, heparina, omeprazol, clopidogrel e anlodipino); HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA; SES-OFI-2020/16495.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20313
4903637;SES-PRC-2020/20356;SES;Secretaria da Saúde;"AQUISIÇÃO DE ÁLCOOL GEL 70% REFIL 800 ML, DESTINADO AO ENFRENTAMENTO DA PANDEMIA COVID 19,; HOSPITAL GERAL JESUS TEIXEIRA DA COSTA - GUAIANASES;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20356
4908311;SES-PRC-2020/20379;SES;Secretaria da Saúde;" AQUISIÇÃO DE MEDICAMENTO CLARITROMICNA INJ - (COVID 19) ATRAVÉS DA MODALIDADE: ATA DE REGISTRO DE PREÇOS ARP- M-134/2019; Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 160/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20379
4908730;SES-PRC-2020/20381;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTO( CEFTRIAXONA 1 GR SOL. INJ IV-) ATRAVÉS DA MODALIDADE ATA DE REGISTRO DE PREÇOS M-183/2019 - (COVID-19); Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 164/2020 .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20381
4917206;SES-PRC-2020/20419;SES;Secretaria da Saúde;"RECEBIMENTO DE DOAÇÃO - EMPRESA BRFHub - AUTOMATIZAÇÃO DE TESTE COVID - 19; INSTITUTO ADOLFO LUTZ - IAL/CCD; Memo -2020/34369.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20419
4918921;SES-PRC-2020/20426;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS (SUXAMETONIO INJ. ) ATRAVÉS DA ATA DE REGISTRO DE PREÇOS -ARP- M-147/2019 (COVID-19); Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 162/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20426
4920101;STM-PRC-2020/06986;STM;Secretaria dos Transportes Metropolitanos;"AQUISIÇÃO DE MÁSCARAS 100% ALGODÃO PARA PROTEÇÃO CONTRA O COVID-19; NDP - EFCJ; SC NDP 003/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;STM;PRC;2020;6986
4920280;SES-PRC-2020/20435;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTO (HEPARINA SUBCUTÂNEA - AMPOLA 0,25ML)ATRAVÉS DA MODALIDADE: ATA DE REGISTRO DE PREÇOS- M-131/2020 - (COVID-19); Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 161/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20435
4920685;SES-PRC-2020/20436;SES;Secretaria da Saúde;"RECEBIMENTO DE DOAÇÃO - COVID-19; INSTITUTO ADOLFO LUTZ - IAL/CCD; Memo - 2020/34392 .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20436
4922090;SES-PRC-2020/20439;SES;Secretaria da Saúde;"Contratação de Empresa para Manutenção Preventiva e Corretiva de Respiradores Pulmonares; CER-DRº ARNALDO PEZZUTI CAVALCANTI;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços comuns;SES;PRC;2020;20439
4923549;SES-PRC-2020/20443;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTO (METOCLOPRAMIDA INJETÁVEL) ATRAVÉS DA MODALIDADE : ATA DE REGISTRO DE PREÇOS- M-146/2019 ( COVID-19); Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 163/2020-.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20443
4924190;SES-PRC-2020/20448;SES;Secretaria da Saúde;"PROJETO: &quot;MEDIDAS DE ENFRENTAMENTO À PANDEMIA DE COVID-19 NO I.A.L&quot;; INSTITUTO ADOLFO LUTZ; P.I.17/2020.";Vigilância e prevenção de riscos à saúde: Processo de análise e acompanhamento de projetos financiados por fundo especial de saúde;SES;PRC;2020;20448
4924353;SAP-PRC-2020/12753;SAP;Secretaria da Administração Penitenciária;"Serviço de Reforço de Desinfecção e Imunização em combate ao COVID-19, de Profilaxia com Quartenário de Amônia.; Centro de Detenção Provisória de Jundiaí; 128/20CDPJ.";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços comuns;SAP;PRC;2020;12753
4924986;SAP-PRC-2020/12769;SAP;Secretaria da Administração Penitenciária;"PROCESSO REFERENTE AQUISIÇÃO DE MATERIAL DE CONSUMO (MASCARA DE PROTEÇÃO REUTILIZÁVEL) DESTINADO A PREVENÇÃO DO COVID-19, DESTINADO AO USO NESTA UNIDADE PRISIONAL, NA MODALIDADE CONVITE ELETRÔNICO; PENITENCIÁRIA FEMININA DE CAMPINAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12769
4925282;SES-PRC-2020/20452;SES;Secretaria da Saúde;"AQUISIÇÃO DE MATERIAL DE USO TÉCNICO HOSPITALAR (LUVAS DE PROCEDIMENTO EM BORRACHA NITRÍLICA P, M - G) ATRAVÉS DA BEC / PREGÃO ELETRÔNICO - MATERIAL DESTINADO A SEGURANÇA DOS PROFISSIONAIS DE SAÚDE- COVID 19; Hospital Regional Dr. Vivaldo Martins Simões/ Setor de Almoxarifado; Número de Referência: 086/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20452
4932710;SES-PRC-2020/20474;SES;Secretaria da Saúde;"Aquisição de filme plástico, microplaca e placas para PRC para atender coronavírus Portaria GM/MS n° 188, 03/02/2020 - DOU 04/02/2020; Instituto Adolfo Lutz;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20474
4934009;SAP-PRC-2020/12771;SAP;Secretaria da Administração Penitenciária;"PROCESSO REFERENTE AQUISIÇÃO DE MATERIAL DE CONSUMO (PULVERIZADOR E CAPACHO) DESTINADO A PREVENÇÃO DO COVID-19 NESTA UNIDADE PRISIONAL, NA MODALIDADE DISPENSA DE LICITAÇÃO; PENITENCIÁRIA FEMININA DE CAMPINAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12771
4934012;SES-PRC-2020/20500;SES;Secretaria da Saúde;"Contratação de Estabelecimento de Saúde interessados em participar do fornecimento de leitos para o COVID-19 ; COORDENADORIA DE CONTROLE DE DOENÇAS;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços comuns;SES;PRC;2020;20500
4935072;SAP-PRC-2020/12781;SAP;Secretaria da Administração Penitenciária;"090/2020 - AQUISIÇÃO DE OUTROS MATERIAIS DE CONSUMO PARA COMBATE AO COVID-19; GILBERTO JOSE DA SILVA; 090/2020.";Gestão Orçamentária e Financeira: Processo de prestação de contas de adiantamento;SAP;PRC;2020;12781
4937509;SES-PRC-2020/20517;SES;Secretaria da Saúde;"Aquisição de sistema de aspiração traqueal fechado vários tamanhos mascara cirúrgica descartável e outros itens COVID 19; Serviço de Material e Patrimônio - Seção de Compras;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20517
4938668;SES-PRC-2020/20524;SES;Secretaria da Saúde;"Aquisição de máscaras reutilizáveis para uso dos funcionários/servidores deste CVS e GVS, visando a proteção a saúde em razão do cenário epidemiológico da pandemia de doença pelo novo CORONAVÍRUS( COVID-19)no estado de SÃO PAULO.; CENTRO DE VIGILÂNCIA SANITÁRIA - DT;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20524
4945104;SES-PRC-2020/20555;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS - MEDICAMENTOS PARA ENFRENTAMENTO DE COVID-19 - NOREPINEFRINA 2 mg/mL; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 67/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20555
4950905;SAP-PRC-2020/12854;SAP;Secretaria da Administração Penitenciária;"ADIANTAMENTO PARA A ÁREA DA SAÚDE (COVID-19); CENTRO DE DETENÇÃO PROVISÓRIA DE LIMEIRA; LEI 10.320/68.";Gestão Orçamentária e Financeira: Processo de adiantamento;SAP;PRC;2020;12854
4952443;SES-PRC-2020/20741;SES;Secretaria da Saúde;"CELEBRAÇÃO IMEDIATA DE CONVÊNIO PARA O GERENCIAMENTO TÉCNICO DE 10 (dez) LEITOS DE UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA (UTIP) E DO SERVIÇO DE URGÊNCIA/EMERGÊNCIA INFANTIL (PSI) PARA ENFRENTAMENTO COVID-19; HOSPITAL INFANTIL CÂNDIDO FONTOURA;";Organização Administrativa: Acordo - Processo de formalização e execução de acordo bilateral;SES;PRC;2020;20741
4953128;SAP-PRC-2020/12879;SAP;Secretaria da Administração Penitenciária;"Processo destinado a pagamento de materiais destinado ao combate do COVID-19; Penitenciaria &quot;Asp Joaquim Fonseca Lopes&quot; de Parelheiros; Lei n° 8666/1993.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12879
4954126;SAP-PRC-2020/12885;SAP;Secretaria da Administração Penitenciária;"Empenho de recursos orçamentários para atender despesas com aquisição de materiais de limpeza para uso nesta Unidade Prisional na prevenção do COVID-19 - Natureza de Despesa: 33.90.30.14/15/31 - PTRES: 380719; C.R.P. &quot;DR. JOSÉ ISMAEL PEDROSA&quot; DE PRESIDENTE BERNARDES;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12885
4958235;SES-PRC-2020/20643;SES;Secretaria da Saúde;"Aquisição de Aventais Descartáveis para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 206/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20643
4959750;SEDS-PRC-2020/00589;SEDS;Secretaria de Desenvolvimento Social;"PAGAMENTOS REF. AO PREGÃO ELETRÔNICO PARA A AQUISIÇÃO DE CESTAS BÁSICAS ALIMENTÍCIAS, COM DESTINO À FAMÍLIAS EM SITUAÇÃO DE EXTREMA POBREZA, EM RAZÃO DO ESTADO DE CALAMIDADE PÚBLICA DECORRENTE DA PANDEMIA DO COVID-19 (NOVO CORONAVÍRUS).; DIVISÃO DE FINANÇAS ;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDS;PRC;2020;589
4961135;SES-PRC-2020/20645;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS DE USO HUMANO ATRAVÉS DA MODALIDADE : PREGÃO ELETRÔNICO -EMERGENCIAL COVID-19; Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 165/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20645
4962910;SES-PRC-2020/20651;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTO( PROPOFOL 20ML )ATRAVÉS DA MODALIDADE: PREGÃO ELETRÔNICO- EMERGENCIAL- COVID-19; Hospital Regional Dr. Vivaldo Martins Simões/ Estoque de Farmácia ; Número de Referência: PED. 166/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20651
4965648;SES-PRC-2020/20668;SES;Secretaria da Saúde;"Aquisição de Material Permanente - Tomografia Computadorizada para o Hospital Regional de Presidente Prudente - Ata 74/2019 - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 102/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;20668
4975475;SAP-PRC-2020/12976;SAP;Secretaria da Administração Penitenciária;"Promovido para atender despesas com Material de Uso Veterinário (Bactericida Desinfetante) para uso no combate ao COVID-19 nesta Unidade Prisional através da BEC - Dispensa nº 017/2020-PPRAC - Natureza de Despesa: 33.90.30.34 - Programa de Trabalho: 14.421.3813.6141.0000 - PTRES: 380717.; PENITENCIÁRIA DE PRACINHA/SP;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;12976
4979544;SES-PRC-2020/20748;SES;Secretaria da Saúde;"recursos financeiros para implantação de leitos de UTI e clinica médica para o enfrentamento do COVID-19; Fundação Pio XII-Barretos; demanda 9812.";Organização Administrativa: Acordo - Processo de formalização e execução de acordo bilateral;SES;PRC;2020;20748
4984058;SES-PRC-2020/20767;SES;Secretaria da Saúde;"PROJETO:&quot;VIGILÂNCIA DO ÓBITO INDETERMINADO - COVID-19&quot;; GRUPO DE PLANEJAMENTO E AVALIAÇÃO DA COORDENADORIA DE CONTROLE DE DOENÇAS; P.I.-18/2020.";Vigilância e prevenção de riscos à saúde: Processo de análise e acompanhamento de projetos financiados por fundo especial de saúde;SES;PRC;2020;20767
4984162;SAP-PRC-2020/13005;SAP;Secretaria da Administração Penitenciária;"Aquisição de material de limpeza, art. higiene pessoal e mat. medico, hospitalar e odonto. para prevenção do COVID-19 nesta UP; PENITENCIARIA FEMININA SANTA MARIA EUFRÁSIA PELLETIER;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;13005
4985488;SES-PRC-2020/20777;SES;Secretaria da Saúde;"Repasse de Recurso Financeiro - R$ 1.209.040,00 - Implantação de leitos de UTI e Clínica Médica para o enfrentamento da Pandemia do COVID-19.; HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE MARILIA - HCFAMEMA;";Organização Administrativa: Acordo - Processo de formalização e execução de acordo bilateral;SES;PRC;2020;20777
4988651;SAP-PRC-2020/13030;SAP;Secretaria da Administração Penitenciária;"AQUISIÇÃO DE MATERIAIS PARA CONFECÇÃO DE MÁSCARAS FACIAIS PARA PREVENÇÃO DA POPULAÇÃO DEVIDO A PANDEMIA COVID-19; CENTRO DE PROGRESSÃO PENITENCIÁRIA FEMININO DR.ª MARINA MARIGO CARDOSO DE OLIVEIRA DO BUTANTAN; LEI 8.666/93 de 21/06/93.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;13030
4991845;SFP-PRC-2020/10155;SFP;Secretaria da Fazenda e Planejamento;"PROGRAMA DE PROMOÇÃO DA APRENDIZAGEM, DA PERMANÊNCIA E DO SUCESSO ESCOLAR NO RETORNO ÀS AULAS PRESENCIAIS PÓS-PANDEMIA COVID-19 - &quot;NENHUM ALUNO PARA TRÁS&quot; - BIRD - US$ 250 milhões; SECRETARIA DA EDUCAÇÃO; SEDUC-EXP-2020/175717.";Gestão Orçamentária e Financeira: Processo de contratação de financiamentos;SFP;PRC;2020;10155
4992115;SAP-PRC-2020/13051;SAP;Secretaria da Administração Penitenciária;"AQUISIÇÃO DE MATERIAL DE CONSUMO PARA ENFRENTAMENTO DO COVID19; C.P.P. DR RUBENS ALEIXO SENDIN DE MONGAGUÁ;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;13051
4992211;SDE-PRC-2020/00139;SDE;Secretaria de Desenvolvimento Econômico;"Compra de materiais objetivando a reabertura dos Postos de Atendimento ao Trabalhador no contexto da pandemia do COVID 19; SDE/CERT;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SDE;PRC;2020;139
4998518;SAP-PRC-2020/13078;SAP;Secretaria da Administração Penitenciária;"AQUISIÇÃO DE MATERIAL DE CONSUMO ENFRENTAMENTO DO NOVO CORONA VÍRUS - COVID19; C.P.P. DR RUBENS ALEIXO SENDIN DE MONGAGUÁ;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;13078
5003648;SES-PRC-2020/20844;SES;Secretaria da Saúde;"Aquisição de esfigmomanômetros de pedestal e estetoscópios adultos para os pacientes portadores de COVID-19; Serviço de Material e Patrimônio - Engenharia Clínica;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20844
5006798;SES-PRC-2020/20868;SES;Secretaria da Saúde;"Aquisição de Circuito de paciente para respirador marca Dixtal; Uga I Hospital Heliópolis - Serviço de Enfermagem;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20868
5021100;SES-PRC-2020/20950;SES;Secretaria da Saúde;"GAIE/NCM nº 158/2020 - aquisição de Materiais de Higiene - higienizadores, COVID-19, na modalidade pregão eletrônico, para este HRA; Hospital Regional de Assis; SES-MEM-2020/33356.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20950
5021299;SES-PRC-2020/20951;SES;Secretaria da Saúde;"GAIE/NCM nº144/2020 - Aquisição de material médico hospitalar, COVID-19, na modalidade de Pregão Eletrônico, para este HRA; Hospital Regional de Assis; SES-MEM-2020/33116.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;20951
5034376;SES-PRC-2020/21025;SES;Secretaria da Saúde;"Contratação de Consultores Individuais para atuar na preparação, processamento e análise de dados do CENSO HOSPITALAR COVID-19, como parte do Projeto de Fortalecimento da Gestão de Saúde do Estado de São Paulo.; Unidade de Coordenação de Projeto UCP; UCP nº 84/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviço técnico profissional especializado;SES;PRC;2020;21025
5043971;SES-PRC-2020/21046;SES;Secretaria da Saúde;"Aquisição de dieta enteral hiperproteica e hipercaloria sem fibra 1.5 - COVID -19; Serviço de Material e Patrimônio - Seção de Compras;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;21046
